timestamp,x,y,z
6380,11.774,5.102,-15.999
6390,13.441,5.941,-11.909
6400,15.277,6.857,-7.436
6410,16.617,6.987,-2.532
6420,17.818,6.613,2.402
6430,18.701,5.726,7.293
6440,18.647,4.361,12.728
6450,18.264,2.903,18.812
6460,17.267,1.013,20.37
6470,15.547,-0.616,20.37
6480,13.75,-1.579,20.37
6490,11.892,-2.449,20.37
6500,10.342,-3.467,20.37
6510,9.141,-4.026,20.37
6520,8.491,-4.242,20.37
6530,8.478,-4.165,20.37
6540,9.093,-3.833,20.37
6550,10.203,-3.443,20.37
6560,11.54,-3.263,20.37
6570,12.582,-2.706,18.502
6580,13.08,-2.183,14.626
6590,13.344,-1.674,11.149
6600,13.532,-1.203,7.86
6610,13.988,-0.89,4.677
6620,14.55,-0.911,1.589
6630,14.762,-1.38,-0.996
6640,14.782,-1.347,-3.185
6650,14.212,-0.941,-4.836
6660,13.398,-0.485,-6.248
6670,12.84,0.142,-8.052
6680,13.108,0.835,-10.317
6690,13.411,1.301,-12.471
6700,14.139,2.006,-14.575
6710,14.533,3.749,-16.797
6720,14.402,4.568,-18.856
6730,14.037,4.641,-18.856
6740,13.154,3.799,-18.856
6750,12.228,2.459,-18.856
6760,11.467,1.896,-18.856
6770,10.849,1.438,-18.856
6780,10.703,1.754,-18.856
6790,10.945,2.497,-18.856
6800,11.613,3.35,-18.856
6810,12.258,4.314,-18.856
6820,13.228,4.774,-15.48
6830,14.44,5.297,-11.505
6840,15.498,5.868,-6.908
6850,16.417,6.155,-3.12
6860,17.423,5.456,0.511
6870,18.904,4.258,4.56
6880,19.946,3.299,9.625
6890,19.964,2.344,15.148
6900,19.267,1.319,20.37
6910,17.757,-0.283,20.37
6920,16.431,-1.589,20.37
6930,15.013,-2.584,20.37
6940,12.776,-3.032,20.37
6950,10.223,-3.271,20.37
6960,8.106,-3.624,20.37
6970,6.973,-3.829,20.37
6980,6.7,-3.697,20.37
6990,7.244,-3.39,20.37
7000,8.468,-2.818,20.37
7010,9.845,-2.32,20.37
7020,10.908,-1.987,18.018
7030,11.873,-1.61,14.732
7040,12.591,-1.149,11.851
7050,13.289,-0.922,9.081
7060,13.98,-0.745,6.631
7070,14.726,-0.376,4.396
7080,15.288,0.029,2.173
7090,15.693,0.315,-0.587
7100,15.732,0.122,-3.443
7110,15.384,0.236,-6.024
7120,15.024,0.203,-8.385
7130,14.996,0.33,-10.944
7140,15.169,0.275,-13.67
7150,15.692,0.749,-16.318
7160,16.273,1.179,-18.856
7170,16.748,1.994,-18.856
7180,16.538,2.617,-18.856
7190,15.331,2.635,-18.856
7200,13.647,2.073,-18.856
7210,11.958,1.301,-18.856
7220,10.757,0.938,-18.856
7230,10.409,1.014,-18.856
7240,11.103,1.496,-18.856
7250,12.584,2.356,-18.856
7260,13.507,3.186,-18.511
7270,13.989,3.096,-15.025
7280,14.03,2.533,-12.176
7290,14.581,2.292,-9.671
7300,16.009,2.498,-6.735
7310,17.903,2.425,-3.134
7320,19.496,2.189,0.817
7330,20.126,1.786,5.122
7340,20.322,1.303,10.049
7350,19.54,0.418,15.82
7360,18.346,-0.326,20.37
7370,16.666,-1.128,20.37
7380,14.483,-1.76,20.37
7390,12.137,-2.313,20.37
7400,9.778,-2.663,20.37
7410,7.707,-2.611,20.37
7420,6.364,-2.961,20.37
7430,5.717,-3.125,20.37
7440,6.117,-2.739,20.37
7450,6.996,-2.125,20.37
7460,8.29,-1.628,20.37
7470,9.737,-1.366,20.37
7480,11.137,-1.173,19.317
7490,12.182,-0.796,15.713
7500,12.959,-0.468,12.571
7510,13.815,-0.168,9.724
7520,14.96,0.151,6.956
7530,16.208,0.197,3.839
7540,17.362,0.279,0.24
7550,18.116,0.583,-3.196
7560,18.221,1.221,-6.596
7570,18.063,1.825,-10.232
7580,17.967,2.236,-14.183
7590,18.33,2.645,-18.714
7600,18.638,2.964,-18.856
7610,18.704,2.668,-18.856
7620,18.443,2.266,-18.856
7630,17.552,1.835,-18.856
7640,16.71,1.785,-18.856
7650,15.753,2.032,-18.856
7660,14.69,2.035,-18.856
7670,13.567,2.018,-18.856
7680,12.474,2.068,-18.856
7690,11.751,2.068,-18.856
7700,11.442,1.967,-18.856
7710,11.394,2.181,-15.54
7720,11.765,2.474,-12.277
7730,12.263,2.831,-9.106
7740,13.191,3.189,-6.321
7750,14.697,2.977,-3.411
7760,16.308,2.679,0.099
7770,17.808,2.377,4.086
7780,18.836,1.885,8.52
7790,19.29,1.312,13.591
7800,18.749,0.53,18.954
7810,17.659,-0.438,20.37
7820,16.368,-1.382,20.37
7830,14.689,-1.977,20.37
7840,12.661,-2.192,20.37
7850,10.713,-2.489,20.37
7860,9.26,-2.943,20.37
7870,8.546,-3.293,20.37
7880,8.678,-3.247,20.37
